label,BN246label,x,y,z,mni_x,mni_y,mni_z,gm,NMM,Anat,AnatMacro,BN246,YBA_1,ManualExamination,final_loc
LaCaS11,A9l_L,-7.9875073,49.1232894,32.7894897,-10.12422,49.6787661,38.4167916,White,Left SFG superior frontal gyrus,Unknown,L Superior Frontal Gyrus,L SFG,Unknown,WM,WM
LaCaS12,A9l_L,-8.3868836,51.5195474,37.9878235,-10.914766,52.6737666,44.2666836,Gray,Left SFG superior frontal gyrus,Unknown,L Superior Medial Gyrus,L SFG,Left superior frontal gyrus 2 C,,Left superior frontal gyrus 2 C
LmCmS1,A24rv_L,-3.1949921,20.3681934,20.793335,-4.3813481,18.8555559,25.5490587,Gray,Left MCgG middle cingulate gyrus,Area 33,L ACC,L CG,Left cingulate gyrus I,WM,WM
LmCmS2,A32p_L,-5.990626,22.7644514,24.7920532,-7.1526897,21.7600506,30.0567798,Gray,Left MCgG middle cingulate gyrus,Unknown,L ACC,L CG,Left cingulate gyrus I,,Left cingulate gyrus I
LmCmS3,A9m_L,-8.3868836,24.7613331,28.3908997,-9.6965387,24.1478305,34.0437674,Gray,Left SMC supplementary motor cortex,Unknown,L MCC,L SFG,Left superior frontal gyrus 3 A,WM,WM
LmCmS4,Unknown,-10.783141,27.1575911,31.9897461,-12.253133,26.913299,37.9366233,White,Left Cerebral White Matter,Unknown,L Superior Frontal Gyrus,Unknown,Unknown,WM,WM
LmCmS5,A8dl_L,-13.179399,29.5538491,35.5885925,-14.851894,29.6698962,41.7764309,White,Left Cerebral White Matter,Unknown,L Superior Frontal Gyrus,L SFG,Unknown,WM,WM
LmCmS6,A8dl_L,-15.975033,31.5507308,39.187439,-18.108333,32.0500046,45.6732079,White,Left SFG superior frontal gyrus,Unknown,L Superior Frontal Gyrus,L SFG,Left superior frontal gyrus 3 D,WM,WM
LmCmS7,A8dl_L,-18.37129,33.9469888,42.7862854,-21.049299,34.8253693,49.5475468,Gray,Left SFG superior frontal gyrus,Unknown,L Superior Frontal Gyrus,L SFG,Left superior frontal gyrus 3 D,WM,WM
LmCmS8,A8dl_L,-20.368172,35.5444941,46.3851318,-23.589372,36.7883299,53.4910634,Gray,Left SFG superior frontal gyrus,Unknown,L Superior Frontal Gyrus,L SFG,Left superior frontal gyrus 3 D,OOB,OOB
LmCmS9,Unknown,-21.965677,37.1419994,48.384491,-25.574483,38.6172834,55.7282702,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,OOB,OOB
LmCmS10,Unknown,-23.962558,38.3401284,51.9833374,-28.056136,40.1058547,59.7331429,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,OOB,OOB
LmOlF1,A11m_L,-6.3900023,44.7301497,-21.593079,-5.4902973,39.6827905,-22.320554,Gray,Left GRe gyrus rectus,Area Fo1,L Rectal Gyrus,L OrG,Left frontal orbital 3 A,,Left frontal orbital 3 A
LmOlF2,A11m_L,-10.783141,45.1295261,-19.593719,-10.510364,40.2030159,-20.305135,Gray,Left GRe gyrus rectus,Area Fo1,L Rectal Gyrus,L OrG,Left frontal orbital 3 A,,Left frontal orbital 3 A
LmOlF3,A11l_L,-15.575657,45.1295261,-17.994232,-15.859123,40.2074454,-18.761517,Gray,Left MOrG medial orbital gyrus,Area Fo3,L Superior Orbital Gyrus,L OrG,Left frontal orbital 3 C,WM,WM
LmOlF4,A11l_L,-20.368172,44.7301497,-15.994873,-21.240738,39.8559338,-16.801876,Gray,Left MOrG medial orbital gyrus,Area Fo3,L Middle Orbital Gyrus,L OrG,Left frontal orbital 3 C,,Left frontal orbital 3 C
LmOlF5,A11l_L,-24.761311,45.1295261,-14.395386,-26.157851,40.2932153,-15.452071,Gray,Left AOrG anterior orbital gyrus,Area Fo3,L Middle Orbital Gyrus,L OrG,Left frontal orbital 3 D,,Left frontal orbital 3 D
LmOlF6,A11l_L,-29.15445,45.1295261,-12.795898,-31.07654,40.3439164,-14.211783,Gray,Left AOrG anterior orbital gyrus,Area Fo3,L Middle Orbital Gyrus,L OrG,Left frontal orbital 3 D,,Left frontal orbital 3 D
LmOlF7,A12/47o_L,-34.346341,45.1295261,-10.796539,-36.797203,40.363994,-12.129426,Gray,Left LOrG lateral orbital gyrus,Unknown,L IFG (p Orbitalis),L OrG,Left pars orbitalis A,,Left pars orbitalis A
LmOlF8,A12/47l_L,-38.73948,45.1295261,-8.7971802,-41.562435,40.3892581,-9.8424842,Gray,Left Cerebral White Matter,Unknown,L IFG (p Orbitalis),L OrG,Unknown,WM,WM
LmOlF9,A45r_L,-42.733243,45.1295261,-6.797821,-45.900477,40.4678863,-7.5266493,Gray,Left TrIFG triangular part of the inferior frontal gyrus,Unknown,L IFG (p Orbitalis),L IFG,Left pars orbitalis B,,Left pars orbitalis B
LmOlF10,A45r_L,-47.126382,45.1295261,-5.1983337,-50.654846,40.480472,-5.7202289,Gray,Left TrIFG triangular part of the inferior frontal gyrus,Unknown,L IFG (p Orbitalis),L IFG,Left anterior pars triangularis A,,Left anterior pars triangularis A
LiIsP1,vId/vIg_L,-36.343223,12.3806668,-11.996155,-38.772166,7.89475517,-10.759795,Gray,Left AIns anterior insula,Unknown,L Insula Lobe,L INS,Left posterior short insular gyrus C,,Left posterior short insular gyrus C
LiIsP2,dId_L,-35.54447,9.18565613,-8.7971802,-38.108182,5.09228261,-7.002139,Gray,Left AIns anterior insula,Unknown,L Insula Lobe,L INS,Left posterior short insular gyrus C,,Left posterior short insular gyrus C
LiIsP3,dId_L,-35.145094,5.59126914,-4.7984619,-37.790012,1.93113322,-2.3020405,Gray,Left AIns anterior insula,Unknown,L Insula Lobe,L INS,Left posterior short insular gyrus B,,Left posterior short insular gyrus B
LiIsP4,dId_L,-34.346341,2.39625847,-0.7997437,-36.980577,-0.8654949,2.41864937,Gray,Left AIns anterior insula,Unknown,L Insula Lobe,L INS,Left posterior short insular gyrus B,,Left posterior short insular gyrus B
LiIsP5,dIg_L,-33.547589,-1.1981285,2.39923096,-36.218681,-4.1439237,6.30929196,Gray,Left AIns anterior insula,Unknown,L Insula Lobe,L INS,Left posterior short insular gyrus A,,Left posterior short insular gyrus A
LiIsP6,dIg_L,-33.148213,-4.3931392,5.99807739,-35.791471,-7.0351458,10.5860603,Gray,Left AIns anterior insula,Unknown,L Insula Lobe,L INS,Left posterior short insular gyrus A,,Left posterior short insular gyrus A
LiIsP7,dIg_L,-32.748836,-7.9875262,9.59692383,-35.306766,-10.345994,14.9023962,Gray,Left CO central operculum,Area OP3 [VS],L Insula Lobe,L INS,Left anterior long insular gyrus A,WM,WM
LiIsP8,dIg_L,-32.34946,-11.581913,13.1957703,-34.88794,-13.747136,19.1560812,White,Left CO central operculum,Area OP3 [VS],L Insula Lobe,L INS,Left anterior long insular gyrus A,WM,WM
LiIsP9,dIg_L,-31.950084,-14.776924,17.1944885,-34.446048,-16.861731,23.610524,White,Left Cerebral White Matter,Unknown,L Insula Lobe,L INS,Unknown,WM,WM
LiIsP10,Unknown,-31.550707,-18.371311,20.3934631,-33.908362,-20.399818,27.3321116,White,Left Cerebral White Matter,Unknown,Unknown,Unknown,Unknown,WM,WM
LiIsP11,Unknown,-31.550707,-21.965698,23.9923096,-33.735173,-23.88253,31.6130212,White,Left Cerebral White Matter,Unknown,Unknown,Unknown,Unknown,WM,WM
LiIsP12,Unknown,-31.151331,-25.560085,27.591156,-33.151348,-27.420472,35.8198541,White,Left Cerebral White Matter,Unknown,L Inferior Parietal Lobule,Unknown,Unknown,WM,WM
LiIsP13,Unknown,-30.751955,-28.755095,31.1900024,-32.621393,-30.617665,39.9735759,White,Left PoG postcentral gyrus,Unknown,L Postcentral Gyrus,Unknown,Unknown,WM,WM
LiIsP14,A2_L,-30.352579,-32.349482,34.7888489,-32.178887,-34.33722,44.1339146,White,Left PoG postcentral gyrus,Area 3a,L Postcentral Gyrus,L PoG,Left somatosensory H,WM,WM
LiIsP15,A5l_L,-29.953202,-35.943869,38.3876953,-31.884176,-38.109427,48.2636587,White,Left SPL superior parietal lobule,Area 2,L Postcentral Gyrus,L SPL,Left superior parietal 1 F,WM,WM
LiIsP16,A5l_L,-29.953202,-39.538256,41.9865417,-32.059894,-41.735305,52.4159926,Gray,Left SPL superior parietal lobule,Area 2,L Inferior Parietal Lobule,L SPL,Left superior parietal 1 F,,Left superior parietal 1 F
Lence1,A38m_L,-22.764429,13.5787958,-41.186798,-22.013695,5.00706869,-43.162354,Unknown,Left TMP temporal pole,Unknown,L Fusiform Gyrus,L STG,Left inferior middle temporal pole A,,Left inferior middle temporal pole A
Lence2,A20rv_L,-27.556945,13.5787958,-39.587311,-27.466971,5.24860369,-41.867925,Gray,Left TMP temporal pole,Unknown,L Fusiform Gyrus,L FuG,Left inferior temporal pole B,,Left inferior temporal pole B
Lence3,A38m_L,-32.34946,13.9781721,-37.587952,-32.906296,5.87827029,-40.025262,Gray,Left TMP temporal pole,Unknown,L Inferior Temporal Gyrus,L STG,Left inferior temporal pole B,,Left inferior temporal pole B
Lence4,A20r_L,-36.742599,14.7769248,-35.988464,-37.815915,6.777295,-38.501417,Gray,Left TMP temporal pole,Unknown,L Inferior Temporal Gyrus,L ITG,Left inferior middle temporal pole C,,Left inferior middle temporal pole C
Lence5,A20r_L,-41.135738,15.5756775,-33.989105,-42.789264,7.69571057,-36.450632,Gray,Left TMP temporal pole,Unknown,L Inferior Temporal Gyrus,L ITG,Left superior middle temporal pole D,,Left superior middle temporal pole D
Lence6,A21r_L,-45.528877,16.3744301,-31.989746,-47.839861,8.64050468,-34.460072,Gray,Left TMP temporal pole,Unknown,L Medial Temporal Pole,L MTG,Left superior middle temporal pole D,,Left superior middle temporal pole D
LAglT1,rHipp_L,-19.968796,1.19812948,-26.391541,-20.456194,-4.8973209,-25.508355,Gray,Left Amygdala,Amygdala (LB),L Hippocampus,L Hipp,Left amygdala inferior,,Left amygdala inferior
LAglT2,rHipp_L,-24.361935,0.39937681,-24.392181,-25.518917,-5.4905744,-23.574041,Gray,Left Amygdala,Amygdala (LB),L Hippocampus,L Hipp,Left amygdala inferior,,Left amygdala inferior
LAglT3,lAmyg_L,-29.953202,-0.7987522,-21.99295,-31.899967,-6.358176,-21.075885,Gray,Left Amygdala,Amygdala (LB),L Hippocampus,L Amyg,Left amygdala inferior,,Left amygdala inferior
LAglT4,Unknown,-33.148213,-1.1981285,-20.793335,-35.436203,-6.6344341,-19.812323,White,Left Cerebral White Matter,Unknown,L Hippocampus,Unknown,Unknown,WM,WM
LAglT5,A38l_L,-38.340104,-2.3962575,-18.793976,-41.040985,-7.7113733,-17.729946,White,Left Cerebral White Matter,Area Id1,Unknown,L STG,Left superior temporal gyrus B,WM,WM
LAglT6,A22r_L,-42.733243,-3.1950102,-16.794617,-45.745891,-8.4691353,-15.760213,White,Left Cerebral White Matter,Area Id1,L Middle Temporal Gyrus,L STG,Unknown,WM,WM
LAglT7,A22r_L,-47.525758,-3.5943865,-15.195129,-50.869744,-8.9519767,-14.242908,Gray,Left STG superior temporal gyrus,Unknown,L Middle Temporal Gyrus,L STG,Left superior temporal gyrus B,,Left superior temporal gyrus B
LAglT8,aSTS_L,-51.918897,-4.3931392,-13.19577,-55.516977,-9.819859,-12.227035,Gray,Left MTG middle temporal gyrus,Unknown,L Middle Temporal Gyrus,L MTG,Left superior middle temporal gyrus B,,Left superior middle temporal gyrus B
LAglT9,aSTS_L,-56.312036,-5.1918918,-11.596283,-60.169957,-10.776128,-10.725647,Gray,Left MTG middle temporal gyrus,Area TE 3,L Middle Temporal Gyrus,L MTG,Left superior middle temporal gyrus B,,Left superior middle temporal gyrus B
LAglT10,aSTS_L,-62.30268,-5.9906445,-8.7971802,-66.564547,-11.692232,-7.9981579,Unknown,Left MTG middle temporal gyrus,Area TE 3,L Middle Temporal Gyrus,L MTG,Left superior middle temporal gyrus B,OOB,OOB
LHplT1,rHipp_L,-19.968796,-12.780042,-20.793335,-20.294774,-18.059683,-18.589401,Gray,Left Hippocampus,CA3 (Hippocampus),L Hippocampus,L Hipp,Left hippocampus pes,CA3,Left hippocampus pes
LHplT2,cHipp_L,-24.761311,-13.978171,-19.593719,-25.675647,-19.154359,-17.163066,Gray,Left Hippocampus,CA3 (Hippocampus),L Hippocampus,L Hipp,Left hippocampus pes,CA3,Left hippocampus pes
LHplT3,cHipp_L,-29.553826,-15.1763,-18.793976,-31.003258,-20.268195,-16.217466,Gray,Left Hippocampus,CA3 (Hippocampus),L Hippocampus,L Hipp,Left hippocampus body,CA1,Left hippocampus body
LHplT4,cHipp_L,-34.346341,-16.374429,-17.994232,-36.275537,-21.426681,-15.349899,Gray,Left Hippocampus,CA2 (Hippocampus),L Hippocampus,L Hipp,Left hippocampus body,OOB,OOB
LHplT5,Unknown,-39.138857,-17.572558,-17.194489,-41.476063,-22.708809,-14.591227,White,Left Cerebral White Matter,Unknown,Unknown,Unknown,Unknown,WM,WM
LHplT6,Unknown,-43.531996,-18.371311,-16.394745,-46.179279,-23.74737,-14.062979,White,Left Cerebral White Matter,Unknown,L Middle Temporal Gyrus,Unknown,Unknown,WM,WM
LHplT7,A20il_L,-48.324511,-19.968816,-15.595001,-51.321607,-25.720606,-13.62942,White,Left Cerebral White Matter,Unknown,L Middle Temporal Gyrus,L ITG,Left superior middle temporal gyrus C,WM,WM
LHplT8,A21c_L,-53.516402,-20.767569,-14.395386,-56.908391,-26.865457,-12.833855,White,Left Cerebral White Matter,Unknown,L Middle Temporal Gyrus,L MTG,Left superior middle temporal gyrus C,WM,WM
LHplT9,A21c_L,-58.308918,-22.365074,-13.995514,-62.028845,-28.848402,-12.680187,White,Left MTG middle temporal gyrus,Unknown,L Middle Temporal Gyrus,L MTG,Left inferior middle temporal gyrus D,WM,WM
LHplT10,A21c_L,-63.500809,-23.163827,-12.795898,-67.518103,-29.908686,-11.658657,Gray,Left MTG middle temporal gyrus,Unknown,L Middle Temporal Gyrus,L MTG,Left inferior middle temporal gyrus D,OOB,OOB
RaCaS1,A13_R,4.7925334,30.3526018,-15.994873,6.4815905,26.7862448,-14.477762,Gray,Right MFC medial frontal cortex,Area s32,R Mid Orbital Gyrus,R OrG,Right frontal pole 1 B,WM,WM
RaCaS2,A14m_R,6.39003849,32.7488598,-11.596283,7.73145424,29.7811334,-9.7603606,Gray,Right ACgG anterior cingulate gyrus,Area s32,R Mid Orbital Gyrus,R OrG,Right cingulate gyrus C,,Right cingulate gyrus C
RaCaS3,Unknown,7.98754358,35.1451178,-7.5975647,9.14949109,32.59865,-5.4106682,White,Right Cerebral White Matter,Unknown,R ACC,Unknown,Unknown,WM,WM
RaCaS4,Unknown,9.1856724,37.5413758,-3.1989746,10.162111,35.373806,-0.6451813,White,Right Cerebral White Matter,Unknown,R ACC,Unknown,Unknown,WM,WM
RaCaS5,Unknown,10.7831775,39.9376338,0.79974365,11.7475426,38.0193351,3.75039582,White,Right Cerebral White Matter,Unknown,R ACC,Unknown,Unknown,WM,WM
RaCaS6,A32sg_R,12.3806826,42.3338917,4.79846191,13.2502246,40.7584109,8.16934934,Gray,Right ACgG anterior cingulate gyrus,Unknown,R ACC,R CG,Right cingulate gyrus F,,Right cingulate gyrus F
RaCaS7,A10m_R,13.5788114,44.7301497,9.197052,14.3284315,43.5421681,13.0389527,Gray,Right MSFG superior frontal gyrus medial segment,Unknown,R ACC,R SFG,Right frontal pole 4 A,WM,WM
RaCaS8,A10m_R,14.7769402,46.7270314,13.1957703,15.3768994,45.9041708,17.4984297,White,Right Cerebral White Matter,Unknown,R ACC,R SFG,Unknown,WM,WM
RaCaS9,Unknown,16.3744453,49.1232894,17.5943604,16.7792192,48.7380762,22.4201644,White,Right Cerebral White Matter,Unknown,R Superior Frontal Gyrus,Unknown,Unknown,WM,WM
RaCaS10,A9l_R,17.5725741,51.5195474,21.5930786,17.9163987,51.6041927,26.9513287,White,Right SFG superior frontal gyrus,Unknown,R Superior Frontal Gyrus,R SFG,Right middle frontal gyrus 2 A,WM,WM
RaCaS11,A46_R,19.1700792,53.9158054,25.5917969,19.5436546,54.6340829,31.6153884,Gray,Right SFG superior frontal gyrus,Unknown,R Superior Frontal Gyrus,R MFG,Right middle frontal gyrus 2 A,,Right middle frontal gyrus 2 A
RaCaS12,Unknown,21.1669606,55.9126871,29.990387,21.4951523,57.4316326,36.792842,Unknown,Right SFG superior frontal gyrus,Unknown,R Superior Frontal Gyrus,Unknown,Right middle frontal gyrus 2 A,OOB,OOB
RmCmS1,A32p_R,4.7925334,23.1638278,19.1938477,4.0031935,21.7502882,23.738363,Gray,Right MCgG middle cingulate gyrus,Area 33,R ACC,R CG,Right cingulate gyrus H,,Right cingulate gyrus H
RmCmS2,A32p_R,7.58816731,23.9625804,23.1925659,6.79952671,23.1424564,28.4938723,Gray,Right MCgG middle cingulate gyrus,Unknown,R ACC,R CG,Right cingulate gyrus H,,Right cingulate gyrus H
RmCmS3,A32p_R,10.7831775,25.1607094,26.7914124,9.92899361,24.9433144,32.8097653,Gray,Right MSFG superior frontal gyrus medial segment,Unknown,R MCC,R CG,Right superior frontal gyrus 3 A,,Right superior frontal gyrus 3 A
RmCmS4,A9m_R,13.5788114,25.9594621,30.7901306,12.5193918,26.2831685,37.5034466,Gray,Right Cerebral White Matter,Unknown,R MCC,R SFG,Unknown,Right superior frontal gyrus 3 A,Right superior frontal gyrus 3 A
RmCmS5,Unknown,16.3744453,27.1575911,34.7888489,15.1998369,27.9867519,42.1481898,White,Right Cerebral White Matter,Unknown,R Superior Frontal Gyrus,Unknown,Unknown,WM,WM
RmCmS6,A8dl_R,19.1700792,28.3557201,38.7875671,17.9641246,29.6532792,46.7961817,Gray,Right SFG superior frontal gyrus,Unknown,R Superior Frontal Gyrus,R SFG,Unknown,Right superior frontal gyrus 4 D,Right superior frontal gyrus 4 D
RmCmS7,A8dl_R,22.3650894,29.1544728,42.7862854,21.1550502,30.8905183,51.4592284,Gray,Right SFG superior frontal gyrus,Unknown,R Superior Frontal Gyrus,R SFG,Unknown,Right superior frontal gyrus 4 D,Right superior frontal gyrus 4 D
RmCmS8,A8dl_R,25.1607233,30.3526018,46.3851318,24.0306424,32.5059221,55.5989584,Gray,Right SFG superior frontal gyrus,Unknown,R Superior Frontal Gyrus,R SFG,Right superior frontal gyrus 4 D,,Right superior frontal gyrus 4 D
RmCmS9,Unknown,27.9563572,30.7519781,50.7837219,26.86174,33.4064408,60.6835574,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,OOB,OOB
RmCmS10,Unknown,30.7519912,31.9501071,54.7824402,29.6900274,35.140801,65.3388475,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,OOB,OOB
RmOlF1,A14m_R,5.99066222,43.9313971,-19.193848,8.11484325,39.7577233,-19.076231,White,Right Cerebral White Matter,Area Fo1,R Rectal Gyrus,R OrG,Right frontal pole 1 C,WM,WM
RmOlF2,A13_R,10.7831775,43.1326444,-17.59436,13.1931731,39.3781062,-16.923214,White,Right Cerebral White Matter,Area Fo1,R Rectal Gyrus,R OrG,Unknown,WM,WM
RmOlF3,A11l_R,15.5756928,42.7332681,-15.595001,18.145531,39.4000936,-14.194264,Gray,Right Cerebral White Matter,Unknown,R Superior Orbital Gyrus,R OrG,Unknown,Right frontal orbital 3C,Right frontal orbital 3C
RmOlF4,A11l_R,20.3682081,42.3338917,-13.595642,23.3280161,39.4137131,-11.750708,White,Right Cerebral White Matter,Area Fo3,R Superior Orbital Gyrus,R OrG,Right frontal orbital 3 D,WM,WM
RmOlF5,A11l_R,24.7613471,41.5351391,-11.996155,28.1775618,38.9044701,-9.8811655,Gray,Right AOrG anterior orbital gyrus,Area Fo3,R IFG (p Orbitalis),R OrG,Right frontal orbital 3 D,,Right frontal orbital 3 D
RmOlF6,A11l_R,29.5538623,41.1357628,-9.9967957,33.3894333,38.8356955,-7.4892175,Gray,Right AOrG anterior orbital gyrus,Unknown,R IFG (p Orbitalis),R OrG,Right frontal orbital 3 D,,Right frontal orbital 3 D
RmOlF7,Unknown,34.3463776,40.7363864,-7.9974365,38.5792353,38.8072282,-4.9122775,White,Right Cerebral White Matter,Unknown,R IFG (p Orbitalis),Unknown,Unknown,WM,WM
RmOlF8,A45r_R,39.1388929,40.3370101,-6.3979492,43.7868854,38.7818223,-2.7065212,Gray,Right TrIFG triangular part of the inferior frontal gyrus,Unknown,R IFG (p Orbitalis),R IFG,Right anterior pars triangularis A,WM,WM
RmOlF9,A45r_R,43.9314082,39.9376338,-4.7984619,48.9832785,38.7794367,-0.5519729,Gray,Right TrIFG triangular part of the inferior frontal gyrus,Unknown,R IFG (p Triangularis),R IFG,Right anterior pars triangularis A,,Right anterior pars triangularis A
RmOlF10,A45r_R,49.1232997,39.9376338,-1.9993591,54.4978441,39.2926187,2.92769119,Gray,Right TrIFG triangular part of the inferior frontal gyrus,Unknown,R IFG (p Triangularis),R IFG,Right anterior pars triangularis A,,Right anterior pars triangularis A
RmOlF11,Unknown,53.5164387,40.3370101,-1.1996155,59.2624996,39.9067438,4.1096669,Unknown,Unknown,Unknown,R IFG (p Triangularis),Unknown,Unknown,OOB,OOB
RmOlF12,Unknown,57.5102015,39.5382574,1.19961548,63.3609197,39.4895989,7.14618208,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,OOB,OOB
RaIsP1,vId/vIg_R,35.5445064,8.38690346,-12.795898,40.5157839,6.58267207,-8.4378313,Gray,Right AIns anterior insula,Unknown,R Insula Lobe,R INS,Right posterior short insular gyrus C,,Right posterior short insular gyrus C
RaIsP2,dIg_R,35.1451302,4.39314014,-9.9967957,39.9427807,2.94669697,-5.0537511,Gray,Right AIns anterior insula,Unknown,R Insula Lobe,R INS,Right posterior short insular gyrus C,,Right posterior short insular gyrus C
RaIsP3,dIg_R,34.7457539,0.39937681,-6.797821,39.3287542,-0.6540305,-1.1531429,Gray,Right AIns anterior insula,Unknown,R Insula Lobe,R INS,Right posterior short insular gyrus B,,Right posterior short insular gyrus B
RaIsP4,dIg_R,34.3463776,-3.5943865,-3.9987183,38.7265869,-4.3175715,2.30056317,Gray,Right AIns anterior insula,Unknown,R Insula Lobe,R INS,Right anterior long insular gyrus C,WM,WM
RaIsP5,dIg_R,34.3463776,-7.1887735,-0.7997437,38.4852342,-7.5541206,6.18315057,Gray,Right PIns posterior insula,Area OP3 [VS],R Insula Lobe,R INS,Right anterior long insular gyrus B,,Right anterior long insular gyrus B
RaIsP6,dIg_R,33.9470013,-11.182537,1.99935913,37.8793995,-11.275864,9.60498086,Gray,Right PIns posterior insula,Area OP3 [VS],R Insula Lobe,R INS,Right anterior long insular gyrus B,,Right anterior long insular gyrus B
RaIsP7,dIg_R,33.5476251,-15.1763,5.19833374,37.221385,-15.028919,13.3093386,Gray,Right PIns posterior insula,Area Ig2,R Insula Lobe,R INS,Right anterior long insular gyrus A,,Right anterior long insular gyrus A
RaIsP8,G_R,33.5476251,-19.170063,8.39730835,37.0491893,-18.868858,16.8262109,Gray,Right CO central operculum,Area OP2 [PIVC],R Rolandic Operculum,R INS,Right anterior long insular gyrus A,,Right anterior long insular gyrus A
RaIsP9,A40rv_R,33.1482488,-23.163827,11.596283,36.5773098,-22.793502,20.3759422,Gray,Right PO parietal operculum,Area OP2 [PIVC],R Rolandic Operculum,R IPL,Right supramarginal gyrus 1 E,,Right supramarginal gyrus 1 E
RaIsP10,A40rv_R,33.1482488,-27.15759,14.3953857,36.5183783,-26.731391,23.6634463,White,Right PO parietal operculum,Unknown,R Insula Lobe,R IPL,Right supramarginal gyrus 1 E,,Right supramarginal gyrus 1 E
RaIsP11,Unknown,32.7488725,-31.151353,17.5943604,35.906646,-30.767902,27.3233267,White,Right Cerebral White Matter,Unknown,Unknown,Unknown,Unknown,WM,WM
RaIsP12,Unknown,32.3494962,-35.145117,20.3934631,35.3216545,-34.834757,30.4832316,White,Right Cerebral White Matter,Unknown,Unknown,Unknown,Unknown,WM,WM
RaIsP13,A40rd_R,31.95012,-39.13888,23.1925659,34.7583228,-38.898046,33.690373,White,Right Cerebral White Matter,Unknown,Unknown,R IPL,Unknown,WM,WM
RaIsP14,A40rd_R,31.95012,-43.53202,26.3915405,34.6788789,-43.337757,37.4796864,Gray,Right SPL superior parietal lobule,Area hIP1 (IPS),Unknown,R IPL,Right superior parietal 2 D,,Right superior parietal 2 D
RaIsP15,A40rd_R,31.5507437,-47.525783,29.1906433,34.235591,-47.408409,40.7998864,Gray,Right AnG angular gyrus,Area hIP1 (IPS),R Inferior Parietal Lobule,R IPL,Right superior parietal 2 D,,Right superior parietal 2 D
RaIsP16,A7ip_R,31.1513674,-51.519546,32.3896179,33.7536291,-51.378696,44.6785049,Gray,Right SPL superior parietal lobule,Area hIP3 (IPS),R Inferior Parietal Lobule,R SPL,Right supramarginal gyrus 4 A,,Right supramarginal gyrus 4 A
RAglT1,rHipp_R,17.9719504,-0.3993759,-26.791412,22.6473536,-4.4411709,-23.851658,Gray,Right Amygdala,Amygdala (LB),R ParaHippocampal Gyrus,R Hipp,Right amygdala inferior,,Right amygdala inferior
RAglT2,lAmyg_R,22.3650894,-1.5975049,-24.792053,27.4062827,-5.0975965,-21.573899,Gray,Right Amygdala,Amygdala (LB),R Hippocampus,R Amyg,Right amygdala inferior,,Right amygdala inferior
RAglT3,lAmyg_R,26.7582284,-3.1950102,-22.392822,32.135174,-6.1425628,-18.683953,Gray,Right Cerebral White Matter,Amygdala (AStr),R Hippocampus,R Amyg,Right amygdala superior,,Right amygdala superior
