label,BN246label,x,y,z,mni_x,mni_y,mni_z,gm,NMM,Anat,AnatMacro,BN246,YBA_1,ManualExamination,final_loc
RHpIT5,Unknown,37.0085448,-11.981135,-8.9902849,41.7232504,-22.862262,-13.430306,White,Right Cerebral White Matter,Unknown,R Hippocampus,Unknown,Unknown,WM,WM
RHpIT6,aSTS_R,40.605062,-14.776733,-7.3920128,45.5962395,-25.592969,-11.876163,White,Right Cerebral White Matter,Unknown,Unknown,R MTG,Unknown,WM,WM
RHpIT7,aSTS_R,45.0008053,-17.572331,-5.3941727,50.2848651,-28.171473,-9.8724223,Gray,Right MTG middle temporal gyrus,Unknown,R Middle Temporal Gyrus,R MTG,Right superior middle temporal gyrus C,,Right superior middle temporal gyrus C
RHpIT8,aSTS_R,48.9969355,-20.367929,-3.7959006,54.3842061,-30.815988,-8.3341668,Gray,Right MTG middle temporal gyrus,Unknown,R Middle Temporal Gyrus,R MTG,Right superior middle temporal gyrus D,,Right superior middle temporal gyrus D
RHpIT9,aSTS_R,52.9930657,-23.163527,-2.1976286,58.3927881,-33.472705,-6.9131759,Gray,Right MTG middle temporal gyrus,Unknown,R Middle Temporal Gyrus,R MTG,Unknown,Right superior middle temporal gyrus D,Right superior middle temporal gyrus D
RmCmS1,A24cd_R,3.04143786,19.9685564,32.5647893,3.23524722,11.6065698,29.8651345,Gray,Right MCgG middle cingulate gyrus,Area 33,R MCC,R CG,Right cingulate gyrus J,,Right cingulate gyrus J
RmCmS10,Unknown,27.4178323,43.1320829,62.1328229,27.5200202,40.5782038,60.8020826,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,OOB,OOB
RmCmS2,A32p_R,5.83872902,22.3647833,36.1609015,5.92882452,14.6254593,33.8308218,Gray,Right MCgG middle cingulate gyrus,Unknown,R MCC,R CG,Right cingulate gyrus I,,Right cingulate gyrus I
RmCmS3,A32p_R,8.23640716,25.1603813,39.3574457,8.17034799,17.9844704,37.2336305,Gray,Right SMC supplementary motor cortex,Unknown,R MCC,R CG,Right superior frontal gyrus 4 A,,Right superior frontal gyrus 4 A
RmCmS4,A8m_R,11.0336983,27.5566082,42.5539898,10.9405916,20.9718388,40.7333196,Gray,Right Cerebral White Matter,Unknown,R MCC,R SFG,Unknown,Right superior frontal gyrus 4 A,Right superior frontal gyrus 4 A
RmCmS5,Unknown,13.4313765,30.3522062,45.750534,13.2571038,24.3466537,44.1512647,White,Right Cerebral White Matter,Unknown,R Superior Frontal Gyrus,Unknown,Unknown,WM,WM
RmCmS6,A8dl_R,16.2286676,32.7484331,48.9470782,15.993005,27.3377208,47.5619575,Gray,Right Cerebral White Matter,Unknown,R Superior Frontal Gyrus,R SFG,Unknown,Right superior frontal gyrus 4 A,Right superior frontal gyrus 4 A
RmCmS7,A8dl_R,19.0259588,35.5440311,52.5431904,18.8519528,30.8400966,51.2526633,Gray,Right SFG superior frontal gyrus,Unknown,R Superior Frontal Gyrus,R SFG,Right superior frontal gyrus 4 D,,Right superior frontal gyrus 4 D
RmCmS8,A8dl_R,21.4236369,37.940258,55.7397345,21.3156169,33.8485561,54.3489581,Gray,Right SFG superior frontal gyrus,Unknown,R Superior Frontal Gyrus,R SFG,Right superior frontal gyrus 4 D,,Right superior frontal gyrus 4 D
RmCmS9,Unknown,24.2209281,40.3364849,58.5367107,24.2069957,36.8898791,57.0728907,Unknown,Unknown,Unknown,Unknown,Unknown,Right superior frontal gyrus 4 D,OOB,OOB
RmOlF1,A11m_R,7.03756809,53.9151039,-8.9902849,6.98925856,42.1952158,-20.743315,Gray,Right GRe gyrus rectus,Area Fo1,R Rectal Gyrus,R OrG,Right frontal orbital 3 A,,Right frontal orbital 3 A
RmOlF2,A11m_R,10.6340853,53.9151039,-6.1933088,10.9185111,42.7588521,-17.9153,White,Right Cerebral White Matter,Area Fo1,R Rectal Gyrus,R OrG,Unknown,WM,WM
RmOlF3,A11l_R,14.6302155,53.9151039,-2.9967646,15.1756804,43.418429,-14.529,White,Right Cerebral White Matter,Unknown,R Superior Orbital Gyrus,R OrG,Unknown,WM,WM
RmOlF4,A11l_R,18.2267327,53.1163616,0.19977957,18.9627386,43.2170633,-10.953428,Gray,Right Cerebral White Matter,Unknown,Unknown,R OrG,Unknown,WM,WM
RmOlF5,Unknown,22.222863,52.3176193,2.99675572,22.979159,42.9617418,-7.6593344,White,Right Cerebral White Matter,Unknown,Unknown,Unknown,Unknown,WM,WM
RmOlF6,Unknown,27.4178323,51.1195059,6.99243593,28.1526998,42.4942303,-2.822982,White,Right Cerebral White Matter,Unknown,Unknown,Unknown,Unknown,WM,WM
RmOlF7,Unknown,31.0143495,50.7201347,9.78941208,31.763246,42.6416543,0.47578402,White,Right Cerebral White Matter,Unknown,Unknown,Unknown,Unknown,WM,WM
RmOlF8,A9/46v_R,34.2112536,50.3207636,12.5863882,34.9759296,42.8549503,3.77995576,Gray,Right Cerebral White Matter,Unknown,R Middle Frontal Gyrus,R MFG,Right anterior pars triangularis A,,Right anterior pars triangularis A
RmOlF9,A9/46v_R,38.2073839,49.5220213,15.7829324,38.9247378,42.7501962,7.59307835,Gray,Right MFG middle frontal gyrus,Unknown,R Middle Frontal Gyrus,R MFG,Right anterior pars triangularis A,,Right anterior pars triangularis A
RpTpT1,A37mv_R,23.421702,-31.15095,-8.5907169,26.6702714,-43.354413,-12.332072,Gray,Right FuG fusiform gyrus,Area  FG3,R Fusiform Gyrus,R FuG,Right medial occipitotemporal gyrus E,,Right medial occipitotemporal gyrus E
RpTpT10,A39rv_R,60.5857131,-41.135229,16.9816365,63.2707278,-49.86135,14.7136057,Gray,Right MTG middle temporal gyrus,Area PGa (IPL),R Middle Temporal Gyrus,R IPL,Right superior temporal gyrus G,,Right superior temporal gyrus G
RpTpT2,A37mv_R,28.2170583,-32.748435,-4.9946047,31.9201074,-44.779852,-8.3904206,Gray,Right FuG fusiform gyrus,Area  FG3,R Fusiform Gyrus,R FuG,Right medial occipitotemporal gyrus E,,Right medial occipitotemporal gyrus E
RpTpT3,A37mv_R,31.4139625,-33.547177,-2.5971966,35.3851024,-45.501247,-5.9843797,White,Right Cerebral White Matter,Area  FG3,R Fusiform Gyrus,R FuG,Right parahippocampal gyrus G,,Right parahippocampal gyrus G
RpTpT4,Unknown,35.4100927,-34.34592,0.19977957,39.5699269,-46.155651,-3.2374432,White,Right Cerebral White Matter,Unknown,Unknown,Unknown,Unknown,WM,WM
RpTpT5,Unknown,39.805836,-35.144662,2.99675572,43.9298905,-46.599768,-0.4244001,White,Right Cerebral White Matter,Unknown,Unknown,Unknown,Unknown,WM,WM
RpTpT6,Unknown,43.8019662,-36.342775,5.79373187,47.756687,-47.304461,2.60194144,White,Right Cerebral White Matter,Unknown,Unknown,Unknown,Right superior middle temporal gyrus F,WM,WM
RpTpT7,A39rv_R,48.1977094,-37.540889,8.19114,51.9642231,-48.009244,5.1297212,Gray,Right Cerebral White Matter,Unknown,R Middle Temporal Gyrus,R IPL,Right superior middle temporal gyrus F,,Right superior middle temporal gyrus F
RpTpT8,cpSTS_R,51.7942266,-37.94026,10.1889801,55.3654425,-47.971804,7.18798928,Gray,Right MTG middle temporal gyrus,Unknown,R Middle Temporal Gyrus,R pSTS,Right superior middle temporal gyrus F,,Right superior middle temporal gyrus F
RpTpT9,A39rv_R,56.1899699,-39.537745,13.7850923,59.3163248,-48.912394,11.1553301,Gray,Right MTG middle temporal gyrus,Area PGa (IPL),R Middle Temporal Gyrus,R IPL,Right superior middle temporal gyrus F,,Right superior middle temporal gyrus F
