ch_name,subject,aperiodic_exponent,aperiodic_offset,error,r^2,uniqueID
lacas1-lacas2,MS001,1.9025606107016975,-9.523506311321217,0.025687958085965135,0.9973624717134799,lacas1-lacas2_MS001
lacas2-lacas3,MS001,1.7184323370912558,-9.871482932043584,0.025965721829550054,0.9969811069122596,lacas2-lacas3_MS001
lacas3-lacas4,MS001,2.2121048542981754,-9.434933418429074,0.0351335763239925,0.9968617347834474,lacas3-lacas4_MS001
lacas4-lacas5,MS001,2.0598453259734217,-9.437369091422385,0.033185806969624365,0.9970662825422072,lacas4-lacas5_MS001
lacas5-lacas6,MS001,2.0636298665134474,-9.321144869029613,0.05635927501291867,0.9909534613800719,lacas5-lacas6_MS001
lacas6-lacas9,MS001,1.9149394064788272,-9.08010564070592,0.07262662369903927,0.9854482900918333,lacas6-lacas9_MS001
lagit1-lagit2,MS001,2.2410604308491653,-9.152894690423302,0.03411741727631889,0.9967596187405875,lagit1-lagit2_MS001
lagit2-lagit3,MS001,1.914189206272195,-9.754401941665815,0.02778808309081697,0.9975373625722962,lagit2-lagit3_MS001
lagit3-lagit4,MS001,2.037067471039617,-9.87268117646127,0.02797222322893049,0.9983254394199602,lagit3-lagit4_MS001
lagit4-lagit5,MS001,1.9023424468664107,-10.031976512783626,0.048790063040319735,0.9941231923978996,lagit4-lagit5_MS001
lagit7-lagit8,MS001,1.8303227703096998,-9.81957802997141,0.07403842844350526,0.988258621915036,lagit7-lagit8_MS001
lagit8-lagit9,MS001,1.6392803973458796,-9.874247501342133,0.0724710154028268,0.987240916355869,lagit8-lagit9_MS001
lhplt1-lhplt2,MS001,1.6451829974928924,-9.205384253379615,0.06216552145493166,0.9886532299525064,lhplt1-lhplt2_MS001
lhplt2-lhplt3,MS001,1.581228071840852,-9.374973281037468,0.05690536215921978,0.9908714736945816,lhplt2-lhplt3_MS001
lhplt3-lhplt4,MS001,1.4818167058600549,-9.015953434672982,0.07943094759852048,0.9815135230081251,lhplt3-lhplt4_MS001
lhplt4-lhplt6,MS001,1.7862739658556084,-8.272571909130509,0.04507024817224249,0.9946195326300943,lhplt4-lhplt6_MS001
lhplt6-lhplt7,MS001,2.011257889177314,-9.034697540973543,0.07237565853172134,0.9895012691268295,lhplt6-lhplt7_MS001
lhplt7-lhplt8,MS001,1.7922310900184548,-9.267206917166941,0.06160857406289782,0.9904949099297022,lhplt7-lhplt8_MS001
lhplt8-lhplt9,MS001,2.098205697491459,-8.542788313857491,0.06151958004883682,0.9927657906492406,lhplt8-lhplt9_MS001
lhplt9-lhplt10,MS001,1.8708672052420208,-8.746503801280602,0.07935148536224403,0.9883578110510138,lhplt9-lhplt10_MS001
lmcms1-lmcms2,MS001,1.3253090955354423,-10.425421396266817,0.05110023856686106,0.9882373807664726,lmcms1-lmcms2_MS001
lmcms2-lmcms3,MS001,1.3891635040139783,-9.98420573290746,0.040069405171166125,0.9920582919461619,lmcms2-lmcms3_MS001
lmcms3-lmcms4,MS001,1.2505285297232738,-10.278363560546033,0.03423232678679228,0.9940580174057169,lmcms3-lmcms4_MS001
lmcms6-lmcms7,MS001,1.22958814551902,-10.034537493992175,0.05421258582451006,0.9854445942845413,lmcms6-lmcms7_MS001
lmolf1-lmolf2,MS001,2.21016403501655,-9.209608240600998,0.05560662450891434,0.9935108445958719,lmolf1-lmolf2_MS001
lmolf3-lmolf4,MS001,1.6863189969174146,-10.358526043222401,0.04924744202776792,0.9927039164721772,lmolf3-lmolf4_MS001
lmolf4-lmolf5,MS001,1.4383621302527276,-10.365359421248762,0.05022276576162787,0.9904187487394911,lmolf4-lmolf5_MS001
lmolf7-lmolf8,MS001,1.6546776918987522,-9.926308231721789,0.06479593496939047,0.9868650663482174,lmolf7-lmolf8_MS001
lmolf8-lmolf9,MS001,1.5424391107955548,-9.73700007977501,0.07142378225002687,0.9838687560034339,lmolf8-lmolf9_MS001
lmolf9-lmolf10,MS001,1.8260062630427316,-9.31650112050925,0.06271917618011935,0.9909685679981877,lmolf9-lmolf10_MS001
lmtpt1-lmtpt2,MS001,1.4993127913726143,-9.570067592779154,0.03541848591569055,0.992711560596335,lmtpt1-lmtpt2_MS001
lmtpt2-lmtpt3,MS001,1.561252482600955,-9.422160086383085,0.09182407411687821,0.9732843415323369,lmtpt2-lmtpt3_MS001
lmtpt6-lmtpt7,MS001,2.142539990038898,-8.839286976279327,0.04753661294913144,0.9954800869927074,lmtpt6-lmtpt7_MS001
lmtpt7-lmtpt8,MS001,2.2123483494688188,-8.474748027977462,0.06747089924216665,0.991798416330059,lmtpt7-lmtpt8_MS001
racas1-racas2,MS001,2.1696984684540364,-9.788191266451857,0.045537116088893055,0.9964279004940579,racas1-racas2_MS001
racas3-racas4,MS001,1.8760230711362582,-10.381775985156551,0.028615174570022092,0.9971780253165009,racas3-racas4_MS001
racas4-racas5,MS001,1.9598336063765265,-10.152968672076048,0.02970218038145612,0.9974815076172373,racas4-racas5_MS001
racas5-racas7,MS001,1.7398211806759019,-9.874087523605,0.06938587970900792,0.9857614541457026,racas5-racas7_MS001
racas8-racas9,MS001,1.4826689220718081,-9.97852250125244,0.09835578160548186,0.9673888642444635,racas8-racas9_MS001
racas9-racas10,MS001,1.7187751255304675,-9.567759349880808,0.10462681086892364,0.968692903541685,racas9-racas10_MS001
ragit1-ragit2,MS001,1.8434497487282877,-9.59859417509456,0.03865934691082843,0.9958516797775601,ragit1-ragit2_MS001
ragit2-ragit3,MS001,1.9555571642983915,-9.72566710054101,0.04169977573612348,0.9952865440690519,ragit2-ragit3_MS001
ragit3-ragit4,MS001,2.0431712877456167,-9.770361918982319,0.04967589762998943,0.994209439335855,ragit3-ragit4_MS001
rhplt1-rhplt5,MS001,1.7138537215265763,-8.633204180504578,0.06117930098411661,0.9877397038694034,rhplt1-rhplt5_MS001
rhplt8-rhplt9,MS001,2.4059180402855564,-8.502072945155412,0.04664906339598841,0.995395532638537,rhplt8-rhplt9_MS001
rmcms1-rmcms2,MS001,1.6253289927456793,-10.232964038664395,0.039875222407915994,0.9940444101574186,rmcms1-rmcms2_MS001
rmcms2-rmcms3,MS001,1.70569204980301,-9.722465505863495,0.03770450165309071,0.9949725154114263,rmcms2-rmcms3_MS001
rmcms3-rmcms4,MS001,1.4762393647083698,-10.250856551471504,0.03277578960571268,0.9949552691291877,rmcms3-rmcms4_MS001
rmcms4-rmcms5,MS001,1.8813795074878221,-9.69471762858844,0.05186861119968538,0.9928314706350249,rmcms4-rmcms5_MS001
rmcms7-rmcms8,MS001,2.0049853831877082,-8.861155878791571,0.12163206791012443,0.9715121179721994,rmcms7-rmcms8_MS001
rmolf1-rmolf2,MS001,2.3832517801362263,-9.209606177830025,0.04311558771246237,0.9960229296654918,rmolf1-rmolf2_MS001
rmolf3-rmolf4,MS001,2.1884416821356805,-9.820371492103927,0.09410104018995104,0.9849065258256036,rmolf3-rmolf4_MS001
rmolf4-rmolf5,MS001,1.9881414795303567,-9.974702410540077,0.09071356944884505,0.9844818942789263,rmolf4-rmolf5_MS001
rmolf5-rmolf8,MS001,2.6752628708021806,-8.393965514539163,0.08687081291703364,0.9908629972871219,rmolf5-rmolf8_MS001
rmolf8-rmolf9,MS001,3.0375920469553326,-8.632921335436556,0.03947962271954436,0.9972656761156864,rmolf8-rmolf9_MS001
rmolf9-rmolf10,MS001,3.013829501849059,-8.436846691901911,0.0410053386593267,0.9966950186528268,rmolf9-rmolf10_MS001
rmolf10-rmolf11,MS001,3.0653948255900363,-8.238659420767297,0.033736646681571704,0.9976401892311667,rmolf10-rmolf11_MS001
rmtpt5-rmtpt6,MS001,1.3771860937971812,-10.990602997914221,0.025297980848797173,0.995000072365753,rmtpt5-rmtpt6_MS001
rmtpt6-rmtpt7,MS001,2.4758471563660382,-8.284052820562891,0.047369126630455345,0.9959015944196925,rmtpt6-rmtpt7_MS001
rmtpt7-rmtpt8,MS001,2.4878814485665033,-8.292098347286748,0.051235828112731155,0.9954969604264026,rmtpt7-rmtpt8_MS001
rmtpt8-rmtpt9,MS001,1.4051934479846484,-10.79386420695034,0.028399385551940857,0.9951266745688326,rmtpt8-rmtpt9_MS001
