ch_name,subject,aperiodic_exponent,aperiodic_offset,error,r^2,uniqueID
lacas1-lacas2,MS025,1.753310520411777,-9.564669921347276,0.024119445210785823,0.9966619996134992,lacas1-lacas2_MS025
lacas2-lacas3,MS025,2.0053278180646017,-9.128223858617526,0.04441212694330365,0.9916387872428196,lacas2-lacas3_MS025
lacas3-lacas4,MS025,2.034206921176038,-9.545458822897814,0.0380873497333009,0.9938982059711614,lacas3-lacas4_MS025
lacas4-lacas5,MS025,1.9832918820819518,-9.61204562978317,0.05206154687370395,0.9889375882600003,lacas4-lacas5_MS025
lacas5-lacas6,MS025,2.0983473492669047,-9.502644760852704,0.051879407187118656,0.9924038210111692,lacas5-lacas6_MS025
laglt2-laglt3,MS025,2.4480942616781625,-9.099911193545228,0.05474495908217455,0.9940411517062683,laglt2-laglt3_MS025
laglt3-laglt4,MS025,2.5396525982559286,-9.212467343277044,0.053351748207063475,0.992809090215286,laglt3-laglt4_MS025
laglt6-laglt7,MS025,2.4403845312890713,-9.605853155583022,0.03508791611200802,0.9962137607629311,laglt6-laglt7_MS025
laglt7-laglt8,MS025,2.7159356264697725,-8.386472295931098,0.03100386987082691,0.9969945004819333,laglt7-laglt8_MS025
laglt8-laglt9,MS025,2.1043011366018427,-9.491415993483976,0.02389420880619222,0.9982441657811919,laglt8-laglt9_MS025
lcmip1-lcmip2,MS025,1.9845786252217554,-10.246950471100057,0.02467291731473502,0.9978675893297739,lcmip1-lcmip2_MS025
lcmip2-lcmip3,MS025,1.9046463643065976,-10.182728271749454,0.028925824145201107,0.9966757004781046,lcmip2-lcmip3_MS025
lcmip3-lcmip4,MS025,2.038461486259773,-10.146624888580892,0.03241182245824807,0.9963681227717072,lcmip3-lcmip4_MS025
lcmip4-lcmip5,MS025,2.093343221030173,-9.961761756141025,0.02578835654924422,0.9977310010719352,lcmip4-lcmip5_MS025
lcmip5-lcmip6,MS025,1.8475258337464193,-10.384352339136607,0.02670653621348961,0.9969778849550491,lcmip5-lcmip6_MS025
lcmip7-lcmip10,MS025,1.54555055952744,-9.785074251019703,0.04951812979279074,0.9900160997108319,lcmip7-lcmip10_MS025
lcmip10-lcmip11,MS025,1.796271019292541,-10.017639618081612,0.0721083469782062,0.9857479270619288,lcmip10-lcmip11_MS025
lcmip13-lcmip14,MS025,1.5304708377559515,-10.35538765230919,0.11431790487218192,0.9682531996516895,lcmip13-lcmip14_MS025
lhplt4-lhplt5,MS025,2.257789152156701,-8.980494891656958,0.054325881049182914,0.9926699916112297,lhplt4-lhplt5_MS025
lhplt8-lhplt9,MS025,2.139281349992081,-9.360765223345355,0.03686956802106529,0.9950848859635865,lhplt8-lhplt9_MS025
lhplt9-lhplt10,MS025,1.8656012663394173,-9.792380755963071,0.026872572371286155,0.9972452966866739,lhplt9-lhplt10_MS025
lmcms3-lmcms4,MS025,1.6163590703015873,-10.154455133748977,0.040405081330215135,0.988606949901004,lmcms3-lmcms4_MS025
lmcms4-lmcms5,MS025,1.5892201461392308,-10.499452768471064,0.05877554157519932,0.9828581577190656,lmcms4-lmcms5_MS025
lmcms5-lmcms9,MS025,2.1413167709967693,-8.910254641362393,0.05991548487131588,0.9896133300529343,lmcms5-lmcms9_MS025
lmolf1-lmolf2,MS025,1.9889278780892938,-9.381243775691495,0.03843606741475289,0.9940141482865771,lmolf1-lmolf2_MS025
lmolf2-lmolf3,MS025,1.7505116813888628,-9.884272486524846,0.019131190477631146,0.9981249584501933,lmolf2-lmolf3_MS025
lmolf3-lmolf4,MS025,1.8133628173349277,-9.623048094940074,0.023689662354490784,0.9971953908058979,lmolf3-lmolf4_MS025
lmolf4-lmolf5,MS025,2.0834499077513677,-9.00978469417244,0.05956178701940256,0.988551993085385,lmolf4-lmolf5_MS025
lmolf5-lmolf6,MS025,1.514959670798207,-10.23539000835194,0.03774122374565818,0.9908136165305217,lmolf5-lmolf6_MS025
lmolf6-lmolf7,MS025,1.6625705489676772,-10.23845992997,0.02414995195072428,0.9967716858600559,lmolf6-lmolf7_MS025
lmolf7-lmolf8,MS025,1.9209743196369276,-9.110211431458916,0.035348479431972536,0.9945651075045956,lmolf7-lmolf8_MS025
lmtpt1-lmtpt2,MS025,2.2891292213772507,-8.730204804958067,0.032448548398194034,0.9975081195113751,lmtpt1-lmtpt2_MS025
lmtpt2-lmtpt3,MS025,2.367924540455408,-8.782693716877482,0.028028500500581862,0.9976457964272017,lmtpt2-lmtpt3_MS025
lmtpt5-lmtpt6,MS025,2.474554843950054,-8.62303195227474,0.07069008357743267,0.9898910761661363,lmtpt5-lmtpt6_MS025
lmtpt6-lmtpt7,MS025,2.2433656419096284,-9.279538683631039,0.07036678101561224,0.9896879780728709,lmtpt6-lmtpt7_MS025
lmtpt7-lmtpt8,MS025,2.1909310044117016,-8.715183331351891,0.05135259364444151,0.9931335170300963,lmtpt7-lmtpt8_MS025
lmtpt8-lmtpt9,MS025,1.9185792996402071,-9.165042808238024,0.02627591126129246,0.997155580927763,lmtpt8-lmtpt9_MS025
lmtpt9-lmtpt10,MS025,1.8886421026138092,-9.489741949417928,0.03016228380879513,0.9966024131511939,lmtpt9-lmtpt10_MS025
lpvnh1-lpvnh2,MS025,2.174513216324189,-9.56555920243531,0.0544474143497903,0.9932739234695047,lpvnh1-lpvnh2_MS025
lpvnh2-lpvnh3,MS025,2.040888823708638,-9.547357615197292,0.0654402594728548,0.9902795298537123,lpvnh2-lpvnh3_MS025
lpvnh3-lpvnh4,MS025,2.030819874069654,-9.628804887633637,0.04813434010887017,0.994036932844365,lpvnh3-lpvnh4_MS025
lpvnh4-lpvnh5,MS025,1.895402943365026,-9.81525808871856,0.051013194131831675,0.9921038674126519,lpvnh4-lpvnh5_MS025
lpvnh5-lpvnh6,MS025,1.9595220884516948,-9.680950875686781,0.05247393797424175,0.9920811851024148,lpvnh5-lpvnh6_MS025
lpvnh6-lpvnh7,MS025,1.5935079492465667,-9.902413886062414,0.04422536269180222,0.9896093730704376,lpvnh6-lpvnh7_MS025
lpvnh7-lpvnh8,MS025,1.238599525087265,-10.247361632647072,0.032405805762664844,0.9927203421912024,lpvnh7-lpvnh8_MS025
lpvnh8-lpvnh9,MS025,1.4518749083829219,-10.206292631234088,0.04001622346083538,0.9936227935899714,lpvnh8-lpvnh9_MS025
lpvnh9-lpvnh10,MS025,2.0116100603194194,-9.838422962382964,0.07820383056085081,0.987066085809524,lpvnh9-lpvnh10_MS025
lpvnh12-lpvnh13,MS025,2.5973033729571067,-8.617841358960371,0.062413159976575115,0.9948331618559768,lpvnh12-lpvnh13_MS025
racas1-racas2,MS025,1.416106564068909,-10.560706893738558,0.03467904782761278,0.9925963160896966,racas1-racas2_MS025
racas2-racas3,MS025,1.657243296562729,-10.622301049473482,0.03427292408421058,0.9953365287949614,racas2-racas3_MS025
racas3-racas4,MS025,1.7227553521597143,-10.58520415934737,0.035885217172239185,0.9937697092740659,racas3-racas4_MS025
racas4-racas5,MS025,1.8101613016597142,-10.479975629524091,0.040059848478292207,0.9926296746565844,racas4-racas5_MS025
racas5-racas6,MS025,1.7189972121245192,-10.225977089522159,0.030931880190645026,0.9947836784941402,racas5-racas6_MS025
racas6-racas7,MS025,1.6689489777175488,-10.437180158574085,0.0373205219815608,0.9927055098254864,racas6-racas7_MS025
racas7-racas8,MS025,1.661666307044986,-10.40998198804817,0.034000768052329225,0.9924188213822025,racas7-racas8_MS025
raglt1-raglt2,MS025,2.017221740049589,-9.728160984705475,0.02070575574099834,0.9985277105591229,raglt1-raglt2_MS025
raglt2-raglt3,MS025,2.0077967161896426,-9.768724637879311,0.033925392814759404,0.9967640094250431,raglt2-raglt3_MS025
