ch_name,subject,aperiodic_exponent,aperiodic_offset,error,r^2,uniqueID
lacas1-lacas2,MS023,1.944705687344592,-9.325768512378705,0.0414364900455807,0.9938820952343477,lacas1-lacas2_MS023
lacas2-lacas3,MS023,1.7486596037017264,-9.487123511232292,0.0484172705038131,0.9895847515513103,lacas2-lacas3_MS023
lacas3-lacas4,MS023,1.595383274585557,-9.847942266782262,0.06382269354162512,0.9819610251224469,lacas3-lacas4_MS023
lacas4-lacas5,MS023,1.890654037095529,-9.512419654146171,0.04686683700343363,0.9875166107889698,lacas4-lacas5_MS023
lacas5-lacas6,MS023,2.4640827932605194,-8.649212506957449,0.07509162904176775,0.9855502366919581,lacas5-lacas6_MS023
lacas6-lacas7,MS023,2.7772404360139116,-8.368755772166844,0.07319693435639782,0.9855688670725435,lacas6-lacas7_MS023
lacas7-lacas8,MS023,2.88620641264675,-7.727343668963323,0.11008634287896847,0.9795069779245812,lacas7-lacas8_MS023
lacas8-lacas9,MS023,2.5269300688159944,-8.587411478771894,0.0689359708448734,0.9890018617696339,lacas8-lacas9_MS023
lagit1-lagit2,MS023,1.9966650224260196,-9.197032077772075,0.036254401977563945,0.9959773424559557,lagit1-lagit2_MS023
lagit2-lagit3,MS023,2.149034141503448,-9.73295724385003,0.0499620637792409,0.9940374262778776,lagit2-lagit3_MS023
lagit3-lagit4,MS023,2.3392520493805002,-9.561094506812228,0.040913676222092125,0.9963609729217959,lagit3-lagit4_MS023
lagit4-lagit5,MS023,2.3757307237156686,-9.103852159109257,0.0652888879876081,0.9919976222947666,lagit4-lagit5_MS023
lagit5-lagit6,MS023,2.477243484990109,-8.35111197890667,0.08071382590763537,0.9882804118039131,lagit5-lagit6_MS023
lagit6-lagit7,MS023,2.5646740993569352,-8.334806381366356,0.065549522272142,0.9926758338327304,lagit6-lagit7_MS023
lagit7-lagit8,MS023,2.6779772572428584,-8.147171259273524,0.07367015938174992,0.9920420621671148,lagit7-lagit8_MS023
lagit8-lagit9,MS023,2.486273719784709,-8.399213016028616,0.0521294639976419,0.9940912491550082,lagit8-lagit9_MS023
lagit9-lagit10,MS023,3.2173074407715156,-7.120027805144779,0.051634077095680214,0.9965346319966076,lagit9-lagit10_MS023
laips1-laips2,MS023,1.9147604238124385,-9.408457613314132,0.032710811248737225,0.9959407231033233,laips1-laips2_MS023
laips2-laips3,MS023,2.2148502049465586,-8.932979517190468,0.043671211370552736,0.9928755047714442,laips2-laips3_MS023
laips3-laips4,MS023,2.281707750533799,-9.109071316851546,0.04611179879561798,0.9932582078232187,laips3-laips4_MS023
laips4-laips5,MS023,2.2866048795744036,-8.882842758733092,0.04426762174724214,0.9919378792775535,laips4-laips5_MS023
laips5-laips6,MS023,2.080900324768867,-8.721655021772731,0.06351680344249291,0.9901833388163358,laips5-laips6_MS023
laips6-laips7,MS023,1.7441788149990407,-9.408622995548948,0.05631193904684512,0.9898612411307073,laips6-laips7_MS023
laips9-laips10,MS023,1.7116109123688887,-9.80584850261844,0.1156537493602051,0.959637394314015,laips9-laips10_MS023
laips10-laips11,MS023,1.848948927113339,-8.616125507817822,0.09406919051713161,0.973753830854639,laips10-laips11_MS023
laips11-laips12,MS023,2.086243322193245,-8.491103215683957,0.047103880719402684,0.9934562213196092,laips11-laips12_MS023
laips12-laips13,MS023,2.188049642112938,-8.422846787509117,0.05553062258477863,0.9912833992627877,laips12-laips13_MS023
laips13-laips14,MS023,2.137598967270468,-8.600255401994318,0.09583396142775556,0.9802735730523893,laips13-laips14_MS023
lcmpo1-lcmpo2,MS023,1.8871203627835187,-10.39272653431554,0.08171039819061934,0.9853662965331038,lcmpo1-lcmpo2_MS023
lcmpo2-lcmpo3,MS023,1.8646560412353532,-10.46189838800656,0.02630498614244441,0.997226704515651,lcmpo2-lcmpo3_MS023
lcmpo3-lcmpo4,MS023,1.909294853911114,-10.424233640005761,0.030195561013851693,0.997079403568547,lcmpo3-lcmpo4_MS023
lcmpo4-lcmpo5,MS023,1.781249088106423,-10.916875820772248,0.039436690487851846,0.9945579866162804,lcmpo4-lcmpo5_MS023
lcmpo9-lcmpo10,MS023,2.1009337028929234,-9.690620091003689,0.08028769673702706,0.9869979297550509,lcmpo9-lcmpo10_MS023
lcmpo10-lcmpo11,MS023,2.7119988043357313,-8.166004281624373,0.062479521341035016,0.992987467733298,lcmpo10-lcmpo11_MS023
lcmpo11-lcmpo12,MS023,2.7623959746856057,-8.145609818852838,0.05054410446687147,0.9946395252992075,lcmpo11-lcmpo12_MS023
lcmpo12-lcmpo13,MS023,2.8320066510550257,-7.585542920901788,0.08856151066052216,0.9907105808205957,lcmpo12-lcmpo13_MS023
lhpit1-lhpit2,MS023,1.654596703105899,-9.324777175695724,0.045504735645862694,0.9903686722124085,lhpit1-lhpit2_MS023
lhpit2-lhpit3,MS023,1.83102782540019,-9.699033381439031,0.0263380813916897,0.9971778411474297,lhpit2-lhpit3_MS023
lhpit6-lhpit7,MS023,2.1449947675020558,-9.049188201981092,0.04083400337855396,0.9953247882878,lhpit6-lhpit7_MS023
lhpit7-lhpit8,MS023,2.243003730054162,-8.499643585783245,0.04400484482942987,0.9948605281728908,lhpit7-lhpit8_MS023
lhpit8-lhpit9,MS023,2.148407336492693,-8.627448097786749,0.07398146299280191,0.9878503629637397,lhpit8-lhpit9_MS023
lhpit9-lhpit10,MS023,2.6391227938811075,-8.030295855488403,0.06314499997817369,0.993754771145071,lhpit9-lhpit10_MS023
lmcms1-lmcms2,MS023,1.3215624370466768,-10.131558576103403,0.05756163926115597,0.9823436753251271,lmcms1-lmcms2_MS023
lmcms2-lmcms3,MS023,1.679670944991848,-9.377332434503039,0.0625499500613635,0.9873146935902981,lmcms2-lmcms3_MS023
lmcms3-lmcms4,MS023,1.5243828729937956,-10.205000598987514,0.039817901018452936,0.9920805843843707,lmcms3-lmcms4_MS023
lmoif5-lmoif6,MS023,2.5558315706666592,-8.301419670927,0.15351696567853093,0.9566821116866984,lmoif5-lmoif6_MS023
lmoif6-lmoif7,MS023,2.8035423721271973,-7.336946063635416,0.06921194585145604,0.990967202689731,lmoif6-lmoif7_MS023
lmoif7-lmoif8,MS023,3.0662199340670613,-6.800501512827768,0.07114802698286452,0.9923103684780319,lmoif7-lmoif8_MS023
lpcsma1-lpcsma2,MS023,1.7041021758142016,-9.605595321200571,0.037735174277051454,0.9935596893883054,lpcsma1-lpcsma2_MS023
lpcsma2-lpcsma3,MS023,1.597289577521264,-9.807499275687459,0.040891023807913936,0.99259602281822,lpcsma2-lpcsma3_MS023
lpcsma3-lpcsma4,MS023,1.752345417354194,-9.489673292050803,0.04746872573633391,0.9923933665367679,lpcsma3-lpcsma4_MS023
lpcsma4-lpcsma5,MS023,1.6696178049297246,-9.514051268390954,0.05913787305045532,0.9899297552218899,lpcsma4-lpcsma5_MS023
