ch_name,subject,aperiodic_exponent,aperiodic_offset,error,r^2,uniqueID
lacas1-lacas2,MS020,2.058033145281523,-9.38035262870744,0.022726975508630096,0.9977822930033623,lacas1-lacas2_MS020
lacas2-lacas3,MS020,1.5557539130530034,-10.492978587062446,0.020486341752005494,0.9973250027044126,lacas2-lacas3_MS020
lacas3-lacas4,MS020,1.690514614529527,-10.355228244498532,0.0267767640351288,0.9964522565521946,lacas3-lacas4_MS020
lacas4-lacas5,MS020,1.9644614275688455,-9.961643257900542,0.02464562773606923,0.9975223975773999,lacas4-lacas5_MS020
lacas5-lacas6,MS020,1.9757034779503382,-9.532977850891301,0.022879258050188703,0.9974203853489642,lacas5-lacas6_MS020
lacas6-lacas7,MS020,1.6716320480414568,-10.243076267937804,0.018160847148527604,0.9981124969842678,lacas6-lacas7_MS020
lacas7-lacas8,MS020,1.7182253861169554,-10.409804188851261,0.031564136609136643,0.9930189903509311,lacas7-lacas8_MS020
lacas8-lacas9,MS020,1.8200502563350829,-9.930769401973441,0.03145983985359995,0.9925783816502857,lacas8-lacas9_MS020
lacas9-lacas10,MS020,1.6660159091125037,-9.724767138696443,0.04129688346933037,0.9880382595461419,lacas9-lacas10_MS020
lagit4-lagit5,MS020,2.0164970997038725,-9.7647667625499,0.04129794709060953,0.9924595459727735,lagit4-lagit5_MS020
lagit5-lagit6,MS020,1.6951238446717833,-10.167942469476595,0.022707595446290384,0.9971125219858755,lagit5-lagit6_MS020
lagit6-lagit7,MS020,1.5610745019765504,-10.636336761147552,0.02173855577143047,0.9971043113555311,lagit6-lagit7_MS020
lalit1-lalit2,MS020,1.7361875102701063,-9.992137014079196,0.052225615493445565,0.9812420453317703,lalit1-lalit2_MS020
lalit2-lalit3,MS020,1.9041050024077224,-9.751319963560315,0.04915160264364604,0.9863731934491096,lalit2-lalit3_MS020
lalit3-lalit4,MS020,1.8264606042006473,-9.67474836561558,0.023966453040200758,0.9969180676243661,lalit3-lalit4_MS020
lalit4-lalit5,MS020,2.044903314025696,-9.41225122888107,0.06571162712067301,0.9816236382440828,lalit4-lalit5_MS020
lalmf2-lalmf3,MS020,2.5110441180283276,-8.879276892241869,0.02398590541784236,0.9985542381343029,lalmf2-lalmf3_MS020
lalmf3-lalmf4,MS020,2.022124701206072,-9.539862986029318,0.02116105311615825,0.9983584354717782,lalmf3-lalmf4_MS020
lalmf4-lalmf5,MS020,2.6287780530597393,-8.412993815996819,0.023211312698691536,0.9984107487918886,lalmf4-lalmf5_MS020
lalmf5-lalmf6,MS020,1.8084804201670641,-9.298117787741255,0.03756184994097522,0.9941717815385328,lalmf5-lalmf6_MS020
lalmf6-lalmf7,MS020,1.76374900060325,-9.724397745516702,0.030072282614718133,0.9960583966757284,lalmf6-lalmf7_MS020
lalmf9-lalmf10,MS020,1.7343609848872183,-9.301095137953322,0.0395952819099376,0.9901564827438675,lalmf9-lalmf10_MS020
lalmf10-lalmf11,MS020,1.7212622893982417,-8.959882389289024,0.03677863757238171,0.9909121465321152,lalmf10-lalmf11_MS020
lalmf11-lalmf12,MS020,1.62491975851971,-9.287118864671312,0.029169324625568486,0.9940973988439736,lalmf11-lalmf12_MS020
lalmf12-lalmf13,MS020,1.5663842673165067,-9.540723001437422,0.056715723278119676,0.9819122169957715,lalmf12-lalmf13_MS020
lalmf13-lalmf14,MS020,1.9914686042366725,-8.78276872579939,0.04335221746298021,0.9912542549894734,lalmf13-lalmf14_MS020
rhpit1-rhpit2,MS020,1.6348073972359656,-9.121221299347951,0.10315313165310855,0.9403932688904507,rhpit1-rhpit2_MS020
rhpit2-rhpit3,MS020,1.8896223119544493,-8.721283468961005,0.06558022086454204,0.9784172095354965,rhpit2-rhpit3_MS020
rhpit3-rhpit4,MS020,1.6076631013214482,-9.632632733375333,0.04372581266699974,0.9842181718697559,rhpit3-rhpit4_MS020
rhpit8-rhpit9,MS020,1.569980000959046,-9.878203714037705,0.0356067532393981,0.9915856909931455,rhpit8-rhpit9_MS020
rhpit9-rhpit10,MS020,1.9266481409473057,-8.903100580018569,0.033319256164507295,0.9945257944251307,rhpit9-rhpit10_MS020
lmcms2-lmcms3,MS020,2.1356311509443384,-9.359557665590792,0.06000651681769746,0.9910552752135396,lmcms2-lmcms3_MS020
lmcms3-lmcms4,MS020,2.1187511731656437,-8.895981460493893,0.12059611950190137,0.9692919398477794,lmcms3-lmcms4_MS020
lmcms4-lmcms5,MS020,1.9667759996089678,-8.92020246860024,0.05226503501663596,0.989470407893822,lmcms4-lmcms5_MS020
lmcms5-lmcms6,MS020,1.8846618574571923,-9.190701883685039,0.04911664475669773,0.9909540285636831,lmcms5-lmcms6_MS020
lmcms8-lmcms9,MS020,1.8019433851109676,-8.897223745107516,0.09320041089568516,0.9691057441467651,lmcms8-lmcms9_MS020
lmolf1-lmolf2,MS020,2.113038099751486,-9.236898987188793,0.030292492444917916,0.9963761175605373,lmolf1-lmolf2_MS020
lmolf3-lmolf4,MS020,2.1917507004664203,-9.437840098182493,0.019362341285559696,0.9987925498369497,lmolf3-lmolf4_MS020
lmolf4-lmolf5,MS020,1.5177046612159035,-10.298199220105547,0.024410399898035392,0.9947464731230711,lmolf4-lmolf5_MS020
lmolf5-lmolf7,MS020,1.5941430223286577,-9.38092703963356,0.026302110103280263,0.9953688872215345,lmolf5-lmolf7_MS020
lmolf7-lmolf8,MS020,1.375584987613279,-10.122831502051406,0.02562591981008896,0.9940030883158668,lmolf7-lmolf8_MS020
racas1-racas2,MS020,2.0836497226193584,-9.253301087509136,0.020087496306983046,0.9984212747074773,racas1-racas2_MS020
racas2-racas3,MS020,1.8979907415823962,-10.04846205096963,0.019511486395452544,0.9981750113703008,racas2-racas3_MS020
racas5-racas6,MS020,2.0157997825542697,-10.363241542589002,0.0253257224235496,0.9968955635699048,racas5-racas6_MS020
racas6-racas7,MS020,2.2652704583575822,-9.736688284283058,0.022134776153782062,0.9983834041514253,racas6-racas7_MS020
racas8-racas9,MS020,1.9417479069516286,-10.065049285416418,0.019327504776898197,0.9982561321915994,racas8-racas9_MS020
racas9-racas10,MS020,1.7167337217300294,-9.655064278305536,0.02935011007611531,0.9940541925996514,racas9-racas10_MS020
racas10-racas11,MS020,1.7025425165863415,-9.6789689512972,0.032906731041184016,0.9937193965044413,racas10-racas11_MS020
ragit1-ragit2,MS020,1.9955765210037857,-9.685774887134327,0.03486671586270783,0.9942769647814661,ragit1-ragit2_MS020
ragit2-ragit3,MS020,1.3286048141836464,-10.648076985454898,0.07586907188308073,0.9529118662831982,ragit2-ragit3_MS020
ragit6-ragit7,MS020,1.9948330996112058,-9.627826561756233,0.02535677316410907,0.9967924197023669,ragit6-ragit7_MS020
ragit7-ragit8,MS020,1.912810848165814,-9.808759962861672,0.03620384245808497,0.995140034814849,ragit7-ragit8_MS020
ralmf1-ralmf2,MS020,2.1116520143034516,-9.45943338109017,0.02206086917510617,0.998231189185949,ralmf1-ralmf2_MS020
ralmf2-ralmf3,MS020,1.9530671890207294,-9.765149707729915,0.023829081315500177,0.9978048147176805,ralmf2-ralmf3_MS020
ralmf3-ralmf4,MS020,1.918658605494945,-9.903445812135605,0.053976965376325146,0.9904211030780278,ralmf3-ralmf4_MS020
ralmf4-ralmf5,MS020,2.111239562411535,-9.508050657746733,0.030395193020550333,0.9956500380183424,ralmf4-ralmf5_MS020
ralmf5-ralmf6,MS020,1.9967901531358194,-9.714487075938228,0.06385559189518501,0.9878689469804366,ralmf5-ralmf6_MS020
ralmf9-ralmf10,MS020,1.6802192807366558,-10.295332952433426,0.03608535110958259,0.9918303438582734,ralmf9-ralmf10_MS020
ralmf10-ralmf11,MS020,1.615882956201216,-9.512423063974444,0.0224663968282124,0.9968162226338614,ralmf10-ralmf11_MS020
ralmf11-ralmf12,MS020,1.7297363046813636,-9.507579133883208,0.0412467828549835,0.991383731065109,ralmf11-ralmf12_MS020
ralmf13-ralmf14,MS020,1.820578734013456,-9.442659431095263,0.034072170399412474,0.9945948966583937,ralmf13-ralmf14_MS020
lhpit1-lhpit2,MS020,1.5552948917368952,-8.936319099166402,0.04963402662190097,0.9795891424143317,lhpit1-lhpit2_MS020
lhpit2-lhpit3,MS020,1.3210001839764163,-9.460711395127653,0.05002728076487155,0.9749778469675258,lhpit2-lhpit3_MS020
lhpit3-lhpit4,MS020,2.0403870844780942,-8.488745439558933,0.08725652302690468,0.9720021590766234,lhpit3-lhpit4_MS020
lhpit5-lhpit6,MS020,1.894279352876669,-9.64704486251198,0.04901045403140822,0.9885456351204222,lhpit5-lhpit6_MS020
lhpit6-lhpit7,MS020,1.9122879919333289,-9.488038083737825,0.026565388192810218,0.9975291364829754,lhpit6-lhpit7_MS020
rmcms1-rmcms2,MS020,1.6092462975751252,-10.14852421033922,0.026942081665013336,0.9950306764204271,rmcms1-rmcms2_MS020
rmcms2-rmcms3,MS020,1.8715057375050166,-9.86517118981156,0.04154059777143858,0.9934641175209937,rmcms2-rmcms3_MS020
rmcms3-rmcms4,MS020,1.7644515704910806,-9.73578416623118,0.0560911879336586,0.9863014852338147,rmcms3-rmcms4_MS020
rmcms7-rmcms8,MS020,2.104372151716622,-8.869801242765314,0.05070271277448519,0.9890401876435742,rmcms7-rmcms8_MS020
