ch_name,subject,power,center_freq,bandwidth,freq_band,uniqueID
laglt1-laglt2,MS028,37.12013325546041,0.5207122830117346,5.999999999999999,,laglt1-laglt2_MS028
laglt2-laglt3,MS028,31.923216855062208,0.4090817096242265,5.999999999999998,,laglt2-laglt3_MS028
laglt2-laglt3,MS028,38.23812408971448,0.6775671471435754,5.999999999995936,,laglt2-laglt3_MS028
laglt3-laglt4,MS028,36.669688555008754,0.4016301823068513,5.999999999999999,,laglt3-laglt4_MS028
laglt4-laglt5,MS028,12.274788819473052,0.3285321927196527,4.7873201238420595,,laglt4-laglt5_MS028
laglt4-laglt5,MS028,18.50836990135045,0.2691626290661002,5.999999999999999,,laglt4-laglt5_MS028
laglt4-laglt5,MS028,24.130332026206833,0.16575220482425124,1.9982233309000725,,laglt4-laglt5_MS028
laglt4-laglt5,MS028,26.257689420426242,0.12965902894746328,1.0000000000000002,,laglt4-laglt5_MS028
laglt4-laglt5,MS028,28.82383646272034,0.12168844928429223,3.2367909836870363,,laglt4-laglt5_MS028
laglt5-laglt6,MS028,8.521688864228894,0.16105031325415453,2.38197842118868,,laglt5-laglt6_MS028
laglt5-laglt6,MS028,13.749375513842109,0.4157523124781477,5.187961690602589,,laglt5-laglt6_MS028
laglt5-laglt6,MS028,19.38099559422854,0.36398114305850093,5.4494891403257935,,laglt5-laglt6_MS028
laglt5-laglt6,MS028,25.69390542839076,0.2535376594765886,4.927471008419167,,laglt5-laglt6_MS028
laglt5-laglt6,MS028,30.972939943798917,0.10591551445072511,2.7093033503545847,,laglt5-laglt6_MS028
laglt6-laglt7,MS028,15.037027059154466,0.6047722974415137,5.999999999999999,,laglt6-laglt7_MS028
laglt6-laglt7,MS028,23.16387331658701,0.4194688374096014,5.999999999999999,,laglt6-laglt7_MS028
laglt7-laglt8,MS028,15.395413249150147,0.7128693397091634,5.999999999999999,,laglt7-laglt8_MS028
laglt7-laglt8,MS028,23.94197867207811,0.44466272848773514,5.999999999999999,,laglt7-laglt8_MS028
lcmmm1-lcmmm2,MS028,8.909141377781527,0.28704975309049807,5.999999999999999,,lcmmm1-lcmmm2_MS028
lcmmm1-lcmmm2,MS028,16.077734468097418,0.23171599162834156,5.999999999999999,,lcmmm1-lcmmm2_MS028
lcmmm1-lcmmm2,MS028,23.879325796224983,0.13338146626221103,5.999999999999999,,lcmmm1-lcmmm2_MS028
lcmmm2-lcmmm3,MS028,9.805990351488635,0.24173396691341686,5.999999999999999,,lcmmm2-lcmmm3_MS028
lcmmm2-lcmmm3,MS028,18.442108577115608,0.20657640186942672,5.999999999999999,,lcmmm2-lcmmm3_MS028
lcmmm3-lcmmm4,MS028,6.999999999999999,0.21844122944456146,3.4982785248385753,,lcmmm3-lcmmm4_MS028
lcmmm3-lcmmm4,MS028,12.749161574721386,0.26276461792992123,5.999999999999999,,lcmmm3-lcmmm4_MS028
lcmmm3-lcmmm4,MS028,21.180718804659513,0.17053187283878835,5.999999999999999,,lcmmm3-lcmmm4_MS028
lcmmm4-lcmmm5,MS028,8.451220196759145,0.2552666423774195,5.164198003630793,,lcmmm4-lcmmm5_MS028
lcmmm4-lcmmm5,MS028,14.959139193391458,0.24596579777579208,5.999999999999999,,lcmmm4-lcmmm5_MS028
lcmmm4-lcmmm5,MS028,22.741809762468453,0.12877444092303492,5.999999999999999,,lcmmm4-lcmmm5_MS028
lcmmm4-lcmmm5,MS028,28.5603548827958,0.09196903258833444,3.8277010836206418,,lcmmm4-lcmmm5_MS028
lcmmm5-lcmmm6,MS028,5.578612390967664,0.26815422282660784,2.4733917092982156,,lcmmm5-lcmmm6_MS028
lcmmm5-lcmmm6,MS028,28.974330644252166,0.29503970961330417,5.8474092004599365,,lcmmm5-lcmmm6_MS028
lcmmm5-lcmmm6,MS028,32.330945704137996,0.3256370925972334,4.486332313218792,,lcmmm5-lcmmm6_MS028
lhplt1-lhplt2,MS028,8.178051898703917,0.06567482045995554,5.999999999999999,,lhplt1-lhplt2_MS028
lhplt1-lhplt2,MS028,13.998373697306219,0.1820126420785506,4.028575751909041,,lhplt1-lhplt2_MS028
lhplt2-lhplt3,MS028,15.528883899058723,0.08924117016465516,1.0000000003992515,,lhplt2-lhplt3_MS028
lhplt2-lhplt3,MS028,18.392961533902465,0.07930775993988526,5.463826972901424,,lhplt2-lhplt3_MS028
lhplt2-lhplt3,MS028,39.058879893779405,0.06536825264186596,5.999999990065695,,lhplt2-lhplt3_MS028
lhplt3-lhplt4,MS028,19.839547413509152,0.12228404587193431,5.2336449182488645,,lhplt3-lhplt4_MS028
lacas1-lacas2,MS028,15.027765991570872,0.19978668564780833,5.999999999999999,,lacas1-lacas2_MS028
lacas1-lacas2,MS028,22.000000000000004,0.1329859767789845,5.999999999999999,,lacas1-lacas2_MS028
lacas1-lacas2,MS028,24.871685611998643,0.12022443458554477,1.0000000000000766,,lacas1-lacas2_MS028
lacas1-lacas2,MS028,28.80604146429713,0.06871174666423485,4.928305139438012,,lacas1-lacas2_MS028
lacas3-lacas4,MS028,15.586705153863369,0.2668394961365461,5.999999999999999,,lacas3-lacas4_MS028
lacas3-lacas4,MS028,22.500000000000004,0.1275999595237689,5.999999999998243,,lacas3-lacas4_MS028
lacas4-lacas5,MS028,3.807833876830099,0.2050023529365248,1.1722892253711343,,lacas4-lacas5_MS028
lacas4-lacas5,MS028,5.366285703658637,0.09914885225771108,2.14099338726961,,lacas4-lacas5_MS028
lacas4-lacas5,MS028,17.798263746666553,0.10993055934532237,5.9655057402834135,,lacas4-lacas5_MS028
lacas4-lacas5,MS028,22.54974333162746,0.11850575284265297,1.3704900141036105,,lacas4-lacas5_MS028
lacas4-lacas5,MS028,27.548048904661478,0.09807664634598012,4.952989008274005,,lacas4-lacas5_MS028
lacas5-lacas6,MS028,4.6451746255333815,0.1449138518492319,1.5098670950093047,,lacas5-lacas6_MS028
lacas5-lacas6,MS028,6.655281401468001,0.1200910352286062,2.5047907584199907,,lacas5-lacas6_MS028
lacas5-lacas6,MS028,17.674276410495715,0.21738961383149302,5.481271147753579,,lacas5-lacas6_MS028
lacas5-lacas6,MS028,20.764674676976686,0.16593779159617306,1.0000000000411127,,lacas5-lacas6_MS028
lacas5-lacas6,MS028,25.732486911541987,0.10968349528844179,5.506402747526015,,lacas5-lacas6_MS028
lacas6-lacas7,MS028,4.673905716776513,0.17422106462805864,1.706508038760263,,lacas6-lacas7_MS028
lacas6-lacas7,MS028,6.487250741401294,0.1973996776837712,1.6154898335281513,,lacas6-lacas7_MS028
lacas6-lacas7,MS028,20.439781303439876,0.11160522930328476,5.840308657532218,,lacas6-lacas7_MS028
lacas6-lacas7,MS028,26.449489123199363,0.11099802640324619,5.99999999992238,,lacas6-lacas7_MS028
lacas6-lacas7,MS028,31.250289840397254,0.10374710096171214,3.6415944158698803,,lacas6-lacas7_MS028
lacas8-lacas9,MS028,5.417114084232417,0.22788061135443982,2.5221152694738236,,lacas8-lacas9_MS028
